ID	PAM50	Bcellsnaive	Bcellsmemory	Plasmacells	TcellsCD8	TcellsCD4naive	TcellsCD4memoryresting	TcellsCD4memoryactivated	Tcellsfollicularhelper	Tcellsregulatory(Tregs)	Tcellsgammadelta	NKcellsresting	NKcellsactivated	Monocytes	MacrophagesM0	MacrophagesM1	MacrophagesM2	Dendriticcellsresting	Dendriticcellsactivated	Mastcellsresting	Mastcellsactivated	Eosinophils	Neutrophils
SD2373	LumA	0.152676256	0	0.034503319	0	0	0.234942523	0	0.016343734	0	0	0	0.068496722	0.048549175	0	0.000723045	0.226081477	0.070236535	0	0.147447214	0	0	0
SD2374	LumB	0.126206476	0	0	0	0	0.165502236	0	0	0.097894686	0	0.055517921	0	0.012021368	0	0.028106887	0.349988158	0.039782904	0	0.112175938	0	0	0.012803426
SD2375	Normal	0.121357839	0	0.097031985	0.098655792	0	0.177493603	0.006917442	0.039021951	0.015520183	0	0	0.013775853	0.06660877	0.013079628	0.077090949	0.158871977	0.025987486	0	0.088586541	0	0	0
SD2383	Normal	0.134094632	0	0.407727506	0.050294807	0	0.047263206	0	0.017978161	0.070438158	0	0.010725065	0.03122854	0.005292793	0.071214744	0	0.108514986	0.004189746	0	0	0.041037657	0	0
SD2385	LumB	0.025079367	0	0	0	0	0	0	0.082142893	0.036900945	0	0	0.039315266	0	0.478132635	0	0.265386201	0	0	0	0.073042693	0	0
SD2389_DT1	LumA	0.131567744	0	0.124575386	0.050168793	0	0.217191186	0	0	0	0.008430385	0	0	0.006081621	0	0.032931302	0.191437363	0.166096868	0	0.071519352	0	0	0
SD2394	Her2	0.146809904	0	0.332691897	0.004410576	0	0	0.019655205	0.01494341	0.102829299	0	0.011521046	0.020626418	0	0.217474413	0.002942314	0.11233573	0	0	0.013759789	0	0	0
SD2396_DT1	LumA	0.133296146	0	0.198741957	0	0	0.235058467	0.013075172	0	0	0	0.004912528	0	0	0	0.021035703	0.241543712	0.093090035	0	0.040595688	0	0	0.018650591
SD2397	Her2	0.114194406	0	0.100620091	0.056840199	0	0.284722555	0	0.003315532	0.001853238	0	0	0.00213157	0.027957227	0	0.061205181	0.211096368	0.038340058	0	0.088065133	0	0	0.009658443
SD2403	LumB	0.10830981	0	0.074382073	0.131720486	0	0.201244726	0.018191065	0.029995402	0	0	0.024514597	0	0.024701774	0	0.050460569	0.196665381	0.043924205	0	0.092748588	0	0	0.003141324
SD2404	LumA	0.169117626	0	0.094703197	0	0	0.140204662	0	0.111511008	0	0	0	0.068834889	0	0	0	0.197401404	0.01406778	0.077317857	0.126841577	0	0	0
SD2406	LumB	0.040575173	0	0	0	0	0.157374207	0	0	0.022085795	0	0.041845392	0.004123655	0.002914569	0.201737962	0.035188913	0.372476278	0.021286782	0	0.095175826	0	0	0.005215448
SD2409	Normal	0.098932537	0	0.093992635	0.048756102	0	0.065573889	0	0.01330927	0.014652132	0	0.011133578	0.016939849	0	0.207900701	0.004300917	0.33637359	0	0	0.0881348	0	0	0
SD2412	LumA	0.173398287	0	0.214455433	0.014501402	0	0.207518044	0	0.001291781	0	0	0.015315181	0	0.015266264	0	0.050232553	0.206045648	0.020113208	0	0.081862199	0	0	0
SD2418	LumA	0.117058359	0	0.064488315	0.027835058	0	0.243781871	0.002006605	0.006535739	0.019820051	0	0.016692067	0	0	0.102520828	0.038312376	0.277604113	0.025387255	0	0.040807205	0	0	0.01715016
